Student_ID,Age,Gender,Year_of_Study,Average_Screen_Time_per_Day,Main_Purpose_of_Use,Number_of_Social_Media_Apps,Daily_Social_Media_Usage_Hours,Mobile_Usage_Before_Sleep,Sleep_Hours_Per_Night,Academic_Performance_CGPA,Anxiety_Level,Stress_Level,Participation_in_Physical_Activities,Feelings_of_Loneliness,Family_Background,Hostel_or_Day_Scholar,Has_Smartphone_Since,Expenditure_on_Mobile_Per_Month,Attempts_to_Reduce_Usage,Self_Reported_Addiction_Level,Favorite_App,Average_YouTube_Watch_Time_Per_Day,Gaming_Hours_Per_Week,TikTok_Reels_Usage_Hours_Per_Day,Daily_Number_of_Mobile_Unlocks,Notifications_Received_Per_Day,FOMO_Level,Self_Control_Rating_Out_of_10,Parental_Restrictions,Previous_Attempts_to_Quit_Social_Media,Mindfulness_Practice,Physical_Exercise_Hours_Per_Week,Relationship_Status,Part_Time_Job,Average_Data_Consumption_Per_Day_GB,Preferred_Screen_Brightness_Percentage,Preferred_Device_Brand,Peer_Pressure_Experience,Depression_Symptoms,Hours_Spent_on_Online_Shopping_Per_Week,Involvement_in_Student_Organizations,Daily_Whatsapp_Messages_Sent,Screen_Time_on_Weekends,Screen_Time_on_Weekdays,Usage_of_Productivity_Apps,Time_Spent_on_Educational_Content_Per_Week,Average_Battery_Consumption_Per_Day_Percentage,Participates_in_Digital_Detox_Camps,Uses_Screen_Time_Management_Apps
S0860,24,Female,3rd,8.9,Study,7,3.7,73,6.6,9.24,Low,High,No,Often,Rural,Hostel,8,784,No,None,Snapchat,1.7,8.6,1.4,104,209,Moderate,9.5,Yes,No,Yes,0.0,Complicated,Yes,4.57,54,Apple,Rarely,None,2.0,Yes,237,5.8,6.6,Yes,3.9,36,Yes,Yes
S0861,21,Female,4th,6.6,Social Media,3,3.2,117,5.6,8.53,Moderate,Low,No,Never,Urban,Day Scholar,4,344,No,None,Snapchat,1.0,6.3,1.7,135,228,High,8.3,No,No,Yes,0.0,In a Relationship,No,1.44,35,Other,Rarely,Moderate,0.7,Yes,499,8.1,3.1,Yes,6.6,53,Yes,No
S0862,18,Female,4th,7.7,Entertainment,2,1.2,54,6.5,7.45,Moderate,High,Yes,Often,Rural,Day Scholar,6,971,Yes,Mild,Snapchat,1.7,5.0,0.5,115,174,Moderate,7.2,Yes,No,Yes,1.3,In a Relationship,No,4.19,68,Samsung,Never,Moderate,1.9,Yes,394,6.2,5.3,No,7.8,63,Yes,Yes
S0863,19,Other,3rd,4.6,Gaming,8,3.7,35,5.0,6.29,High,High,No,Often,Urban,Hostel,2,1122,No,Mild,YouTube,1.3,4.5,1.1,138,53,Low,8.6,Yes,Yes,Yes,2.4,Complicated,Yes,2.79,79,Samsung,Rarely,Severe,2.7,No,122,9.2,6.9,Yes,3.0,94,No,No
S0864,19,Other,2nd,5.0,Entertainment,2,3.5,86,7.7,9.42,Moderate,Low,Yes,Never,Urban,Day Scholar,8,1808,Yes,Moderate,Instagram,1.7,6.4,1.3,147,69,Low,6.4,Yes,No,No,4.0,In a Relationship,Yes,2.3,70,OnePlus,Often,Moderate,1.7,Yes,302,5.4,6.4,Yes,4.9,58,Yes,No
S0865,21,Female,1st,6.5,Gaming,3,3.4,74,6.3,7.89,Moderate,Moderate,No,Often,Urban,Hostel,3,1458,Yes,Severe,YouTube,1.5,3.8,1.2,101,262,Moderate,2.2,No,Yes,Yes,2.1,In a Relationship,No,3.96,78,OnePlus,Always,Severe,2.0,Yes,314,8.5,6.0,No,7.7,55,No,No
S0866,18,Female,2nd,6.2,Social Media,3,3.2,33,7.6,6.11,Moderate,Moderate,No,Often,Urban,Day Scholar,4,1335,Yes,None,Telegram,1.5,2.4,0.6,57,244,Moderate,4.5,Yes,No,No,1.6,Complicated,No,3.46,83,OnePlus,Often,Mild,2.0,Yes,300,10.9,6.9,Yes,1.8,94,Yes,Yes
S0867,22,Female,3rd,5.1,Social Media,8,2.1,83,6.0,6.35,Moderate,Moderate,No,Never,Urban,Day Scholar,9,695,Yes,Severe,Instagram,1.0,6.8,0.0,74,266,Moderate,9.7,No,Yes,No,2.9,In a Relationship,Yes,4.12,32,OnePlus,Often,None,1.5,No,114,10.5,6.6,No,0.0,74,No,No
S0868,23,Other,4th,9.6,Gaming,6,4.1,44,6.0,9.02,High,Moderate,Yes,Sometimes,Urban,Day Scholar,2,784,No,Moderate,Telegram,2.0,4.6,1.2,70,117,Moderate,4.2,Yes,No,No,0.7,Single,No,1.3,45,OnePlus,Often,Mild,1.2,No,460,5.3,7.1,No,4.9,46,Yes,No
S0869,24,Other,2nd,6.3,Gaming,3,3.9,33,5.7,5.22,Low,Low,Yes,Never,Rural,Day Scholar,2,1306,No,None,Facebook,0.9,5.1,0.9,123,239,Low,8.8,Yes,Yes,No,2.2,Complicated,Yes,2.27,89,OnePlus,Never,Mild,4.1,Yes,300,9.3,6.5,Yes,2.2,65,Yes,Yes
S0870,23,Male,1st,5.3,Gaming,5,1.9,37,7.4,9.96,High,High,No,Often,Urban,Day Scholar,8,1256,No,Moderate,Facebook,0.9,8.3,0.7,126,107,Moderate,1.8,Yes,No,Yes,0.2,In a Relationship,Yes,2.28,22,Other,Rarely,Mild,3.6,Yes,486,2.6,7.0,Yes,0.6,92,Yes,Yes
S0871,22,Male,3rd,6.2,Entertainment,7,4.3,109,5.8,5.65,Moderate,High,Yes,Sometimes,Urban,Day Scholar,3,1113,No,Mild,Instagram,1.7,4.7,1.4,126,224,Low,4.0,Yes,No,No,2.1,Single,No,2.32,31,Other,Often,Severe,3.1,Yes,18,3.9,6.9,No,1.6,52,Yes,No
S0872,25,Female,2nd,6.0,Gaming,7,3.1,89,7.1,8.98,Low,Low,Yes,Sometimes,Urban,Hostel,3,1113,No,Moderate,YouTube,2.3,5.0,1.0,140,252,Low,4.2,Yes,No,Yes,1.8,Complicated,Yes,3.01,60,Samsung,Often,None,2.4,Yes,174,8.2,5.9,No,0.0,95,No,Yes
S0873,19,Other,1st,6.3,Social Media,4,3.1,113,6.1,6.97,Low,Moderate,No,Sometimes,Rural,Day Scholar,5,1923,Yes,Mild,Telegram,1.3,3.2,0.3,147,129,High,1.5,Yes,Yes,Yes,0.8,In a Relationship,Yes,2.13,98,Samsung,Rarely,Mild,1.0,Yes,69,7.9,6.0,Yes,6.4,71,Yes,Yes
S0874,18,Other,3rd,3.6,Social Media,9,2.8,25,4.5,7.46,Low,High,No,Never,Urban,Hostel,6,1897,No,Severe,Telegram,1.9,6.3,0.0,65,236,Low,2.1,Yes,No,No,2.2,Complicated,Yes,2.78,84,OnePlus,Never,Severe,2.9,Yes,321,8.2,6.1,Yes,5.9,72,No,No
S0875,19,Other,1st,7.9,Study,3,2.9,68,5.9,9.4,High,Low,Yes,Sometimes,Rural,Hostel,8,449,Yes,None,WhatsApp,2.0,6.0,0.4,120,277,Moderate,2.7,Yes,No,Yes,2.2,Single,Yes,2.47,82,Samsung,Often,Mild,3.1,No,115,6.0,4.1,Yes,2.5,84,No,Yes
S0876,20,Female,3rd,8.0,Gaming,3,4.4,90,5.3,7.06,Low,Low,No,Sometimes,Urban,Hostel,4,381,Yes,None,Telegram,1.9,7.7,2.2,113,183,Moderate,8.5,Yes,No,Yes,3.8,Complicated,Yes,3.94,69,OnePlus,Rarely,None,1.7,Yes,120,4.8,3.7,No,2.7,85,Yes,Yes
S0877,19,Male,4th,8.2,Entertainment,5,4.0,63,6.5,7.69,High,Moderate,No,Sometimes,Urban,Hostel,6,392,No,Severe,YouTube,1.3,3.3,1.4,62,144,Moderate,1.6,No,Yes,No,0.0,In a Relationship,No,3.41,66,Other,Rarely,Mild,0.9,Yes,98,3.4,6.8,Yes,3.4,60,Yes,Yes
S0878,19,Female,2nd,6.5,Entertainment,2,4.0,88,5.3,5.25,High,Low,Yes,Often,Rural,Hostel,4,1392,Yes,Mild,WhatsApp,1.0,3.6,1.1,54,217,Moderate,3.7,Yes,No,No,1.9,Single,Yes,3.61,27,Xiaomi,Always,Mild,2.4,Yes,277,5.3,6.8,Yes,6.3,85,Yes,No
S0879,22,Male,1st,7.0,Entertainment,2,3.2,25,7.4,5.01,Moderate,High,Yes,Never,Rural,Hostel,2,1984,Yes,None,YouTube,0.4,7.4,0.9,137,254,High,1.1,No,Yes,No,0.9,Complicated,Yes,1.84,50,Other,Often,Moderate,3.1,Yes,239,8.3,6.0,Yes,0.9,77,Yes,Yes
S0880,22,Male,3rd,4.7,Study,7,3.9,24,6.4,6.22,Moderate,High,No,Never,Urban,Day Scholar,7,1320,No,Moderate,Snapchat,1.4,5.8,0.9,136,200,High,7.3,No,Yes,Yes,3.3,In a Relationship,Yes,2.3,30,Apple,Often,Severe,1.4,No,336,8.7,6.5,Yes,2.7,81,No,No
S0881,22,Female,1st,7.2,Social Media,7,2.2,107,6.3,8.4,Low,Low,Yes,Often,Rural,Day Scholar,7,1660,No,Mild,Telegram,2.1,2.3,1.6,48,229,High,6.6,Yes,No,Yes,3.1,In a Relationship,No,1.08,36,Other,Always,None,2.5,Yes,80,7.6,7.0,No,5.5,30,No,No
S0882,23,Male,1st,6.4,Entertainment,6,3.6,20,7.2,5.61,Low,High,Yes,Sometimes,Rural,Day Scholar,8,1776,No,None,Snapchat,0.9,8.9,0.8,76,53,High,6.8,No,No,No,2.8,Single,Yes,1.43,46,Apple,Rarely,Severe,1.1,No,128,7.4,6.7,No,2.3,31,Yes,Yes
S0883,20,Male,2nd,5.3,Social Media,8,2.8,74,7.5,5.57,Moderate,Low,No,Often,Urban,Hostel,3,1083,Yes,Moderate,Facebook,1.9,0.0,1.3,114,214,Low,4.4,No,Yes,No,0.9,Single,Yes,2.06,46,Samsung,Rarely,Moderate,0.9,Yes,397,10.4,6.8,Yes,1.3,71,No,No
S0884,25,Other,4th,7.3,Study,9,0.9,88,6.5,7.05,High,High,No,Often,Urban,Hostel,3,1858,No,Moderate,Facebook,1.0,7.4,0.8,135,219,High,2.9,No,Yes,Yes,3.3,Complicated,Yes,1.26,97,Other,Often,Mild,2.2,Yes,454,9.8,4.1,Yes,3.3,38,Yes,No
S0885,25,Male,1st,7.4,Gaming,5,1.4,99,5.7,8.24,High,Moderate,No,Sometimes,Urban,Hostel,9,119,No,None,Instagram,1.6,1.2,2.0,62,278,Low,7.5,No,No,Yes,0.0,In a Relationship,Yes,3.41,75,Xiaomi,Often,None,1.2,Yes,438,8.9,8.5,No,0.0,60,No,No
S0886,22,Female,3rd,6.1,Gaming,8,2.3,77,4.7,8.56,Moderate,High,No,Sometimes,Rural,Day Scholar,2,858,Yes,Severe,Telegram,1.9,10.7,1.4,149,93,Moderate,8.3,Yes,Yes,No,0.0,Single,No,4.99,88,Other,Always,None,2.4,No,360,9.3,6.5,Yes,3.7,31,Yes,No
S0887,18,Female,3rd,6.7,Gaming,8,3.4,52,5.8,5.89,High,Moderate,Yes,Never,Urban,Day Scholar,2,1963,No,Severe,WhatsApp,1.2,0.4,1.6,96,274,Low,2.2,No,Yes,Yes,0.1,In a Relationship,No,1.4,66,Other,Often,Severe,0.4,No,443,7.7,7.4,No,2.5,53,No,Yes
S0888,23,Male,4th,4.5,Entertainment,4,2.3,78,5.9,5.4,Moderate,Moderate,Yes,Sometimes,Urban,Day Scholar,4,1836,Yes,None,Snapchat,1.6,8.5,0.7,43,174,Low,5.4,Yes,No,Yes,1.9,Complicated,Yes,4.28,38,Other,Often,Mild,1.1,Yes,315,8.0,6.9,No,4.3,72,Yes,No
S0889,21,Other,3rd,7.9,Gaming,8,2.4,108,6.6,9.7,Moderate,Low,No,Often,Rural,Hostel,2,504,Yes,Moderate,YouTube,1.3,4.8,1.5,108,297,High,3.2,No,No,No,3.0,Single,No,1.48,76,OnePlus,Never,Moderate,3.0,Yes,112,5.5,4.5,No,1.6,99,Yes,No
S0890,18,Other,4th,4.7,Entertainment,4,3.8,22,6.2,6.3,Low,Moderate,No,Often,Rural,Hostel,9,1238,No,Severe,Telegram,1.9,3.9,0.8,62,91,Moderate,2.5,No,Yes,No,0.0,Complicated,No,3.68,50,Other,Always,Mild,2.7,Yes,211,7.8,5.0,No,3.9,72,Yes,No
S0891,24,Male,3rd,4.9,Study,8,2.4,19,7.2,9.27,Low,High,No,Sometimes,Urban,Hostel,8,800,Yes,Severe,Instagram,1.6,5.6,1.1,71,78,Moderate,7.6,No,Yes,Yes,4.0,Complicated,No,3.57,35,Other,Rarely,Severe,2.4,Yes,441,5.7,5.2,Yes,3.4,80,Yes,Yes
S0892,24,Male,2nd,6.1,Study,5,4.3,84,5.9,9.32,Moderate,High,No,Never,Rural,Day Scholar,4,1079,Yes,Severe,YouTube,1.5,6.9,1.8,115,278,High,5.8,Yes,No,Yes,2.2,Single,Yes,4.61,64,Xiaomi,Often,None,1.6,Yes,32,9.5,7.7,No,0.6,75,No,Yes
S0893,18,Female,1st,7.7,Entertainment,4,4.2,91,6.4,8.86,Low,Moderate,Yes,Often,Rural,Hostel,6,125,No,Mild,Snapchat,2.3,2.3,0.5,94,196,Low,2.9,Yes,Yes,Yes,0.0,Complicated,Yes,1.46,46,Apple,Rarely,None,2.0,Yes,99,8.2,4.6,Yes,1.1,30,Yes,No
S0894,22,Male,2nd,7.7,Social Media,2,3.0,107,7.7,5.84,Moderate,Low,Yes,Sometimes,Rural,Hostel,3,665,No,Severe,Telegram,1.8,2.6,1.1,124,292,High,3.8,Yes,Yes,Yes,2.2,In a Relationship,Yes,2.26,80,Apple,Often,Mild,1.8,Yes,480,6.1,4.1,Yes,5.5,96,Yes,No
S0895,21,Other,1st,6.0,Gaming,4,3.8,112,6.8,9.11,High,Moderate,No,Never,Urban,Hostel,3,1805,No,None,Snapchat,1.2,6.9,1.2,76,261,Low,9.7,Yes,No,No,3.6,Single,Yes,1.36,45,Xiaomi,Never,Mild,4.3,No,102,8.4,6.6,No,4.9,30,No,Yes
S0896,21,Male,1st,7.2,Gaming,4,3.6,50,6.4,8.85,High,High,No,Never,Urban,Hostel,7,494,Yes,None,Telegram,1.5,0.0,1.3,64,209,High,8.6,No,Yes,Yes,2.9,In a Relationship,Yes,2.63,48,Samsung,Always,Mild,2.3,No,273,9.2,8.6,No,0.0,92,No,Yes
S0897,23,Female,1st,3.5,Gaming,5,2.8,115,5.9,7.98,High,High,Yes,Often,Urban,Day Scholar,7,1100,Yes,Mild,Telegram,1.5,3.2,0.8,146,93,High,8.9,Yes,Yes,No,3.6,Complicated,Yes,4.65,63,Other,Always,Mild,1.2,Yes,476,5.3,4.7,No,2.1,91,Yes,Yes
S0898,21,Female,2nd,4.9,Entertainment,5,3.9,59,5.9,6.69,High,Moderate,Yes,Often,Rural,Day Scholar,9,1504,No,Mild,Snapchat,1.5,14.1,2.0,113,104,Moderate,5.1,No,Yes,Yes,-0.0,Single,No,4.13,48,Samsung,Rarely,Moderate,1.9,Yes,294,6.5,8.2,Yes,3.6,90,No,No
S0899,24,Female,1st,5.0,Study,4,4.0,96,5.6,6.31,Moderate,Moderate,Yes,Never,Urban,Hostel,8,622,No,None,Snapchat,2.8,2.1,0.4,61,129,Moderate,6.6,Yes,Yes,No,1.4,In a Relationship,No,3.89,21,Xiaomi,Never,Moderate,0.3,Yes,180,5.1,7.1,No,4.1,69,No,Yes
S0900,20,Female,2nd,7.9,Gaming,9,2.0,80,6.0,5.61,High,Moderate,Yes,Never,Urban,Hostel,3,1662,No,Mild,YouTube,1.7,8.4,1.7,84,182,Moderate,4.4,No,No,Yes,0.6,In a Relationship,No,3.13,25,Samsung,Rarely,Moderate,0.1,Yes,318,6.9,5.4,No,3.5,58,Yes,Yes
S0901,22,Female,4th,7.0,Study,3,3.2,68,7.3,7.55,High,High,No,Never,Rural,Day Scholar,9,961,Yes,Severe,Instagram,0.5,3.2,1.6,83,162,High,1.7,No,Yes,Yes,4.6,In a Relationship,No,4.53,28,Apple,Never,Moderate,3.5,Yes,399,9.7,4.0,No,3.8,64,Yes,No
S0902,21,Male,3rd,6.3,Gaming,9,3.1,48,6.3,7.93,High,High,Yes,Sometimes,Rural,Day Scholar,8,1206,No,Moderate,Snapchat,1.2,6.5,2.0,105,223,Moderate,4.6,Yes,Yes,No,3.0,In a Relationship,No,2.8,34,OnePlus,Often,Severe,2.3,Yes,230,7.0,5.5,Yes,2.3,40,Yes,No
S0903,23,Male,3rd,6.4,Gaming,5,3.8,12,5.2,6.8,High,High,Yes,Often,Urban,Hostel,6,901,Yes,Moderate,Facebook,0.5,7.0,0.2,80,253,Moderate,6.3,No,No,Yes,6.3,In a Relationship,Yes,1.6,77,Samsung,Often,None,1.5,No,33,8.2,4.8,No,3.3,40,Yes,Yes
S0904,24,Male,1st,8.4,Entertainment,9,2.6,85,8.3,7.38,Moderate,Low,Yes,Never,Rural,Day Scholar,6,649,No,Moderate,Instagram,1.3,8.4,0.6,109,222,High,3.6,No,Yes,No,1.3,Complicated,Yes,4.35,21,OnePlus,Never,None,2.0,No,385,5.9,7.8,No,1.0,92,Yes,No
S0905,20,Male,2nd,5.7,Social Media,9,2.4,16,6.8,6.82,High,High,No,Often,Urban,Day Scholar,5,1568,Yes,None,Facebook,0.5,4.4,1.7,88,70,Moderate,8.6,No,Yes,No,0.9,Complicated,No,2.12,22,Samsung,Often,Severe,1.9,No,211,8.7,5.9,No,2.3,98,No,No
S0906,19,Female,3rd,4.0,Entertainment,6,3.2,58,5.1,8.21,Low,High,No,Often,Urban,Hostel,4,186,Yes,Mild,YouTube,1.1,11.0,0.1,101,127,Low,2.4,No,No,No,1.8,Complicated,Yes,1.21,71,Xiaomi,Always,Severe,2.1,Yes,133,6.9,6.7,Yes,0.0,85,No,No
S0907,19,Other,2nd,7.6,Gaming,6,4.2,35,6.1,9.51,Low,Low,Yes,Often,Urban,Day Scholar,7,932,No,Moderate,Snapchat,0.7,3.2,0.2,149,278,Moderate,4.3,No,Yes,Yes,4.1,Complicated,Yes,1.5,74,OnePlus,Never,Moderate,3.1,No,151,8.5,6.7,No,0.9,36,Yes,Yes
S0908,20,Male,2nd,6.3,Gaming,2,1.8,42,6.6,5.82,Low,Low,Yes,Never,Rural,Day Scholar,4,486,Yes,Severe,Instagram,1.7,5.7,0.8,43,199,Low,2.1,Yes,Yes,Yes,1.5,Complicated,Yes,3.44,72,Samsung,Never,Mild,2.5,Yes,61,8.7,5.0,Yes,1.2,80,Yes,No
S0909,24,Other,1st,7.4,Social Media,8,2.0,110,8.2,6.91,Low,Low,No,Sometimes,Rural,Day Scholar,7,1062,Yes,Severe,Snapchat,1.5,5.7,1.1,47,79,Moderate,4.6,Yes,Yes,Yes,2.2,Complicated,Yes,3.43,91,Xiaomi,Rarely,None,1.6,No,79,4.9,6.1,Yes,1.3,68,Yes,No
S0910,23,Male,3rd,5.9,Study,4,2.5,57,5.4,5.7,Low,Low,No,Never,Urban,Day Scholar,5,767,No,Severe,Telegram,1.7,1.6,1.8,84,72,High,1.4,No,Yes,No,2.1,Complicated,Yes,2.04,59,Apple,Never,Severe,0.3,Yes,269,5.6,7.5,Yes,4.5,71,Yes,No
S0911,20,Male,1st,4.7,Study,3,2.7,88,7.5,8.12,Low,Low,Yes,Often,Urban,Hostel,3,1521,No,Mild,Snapchat,1.4,4.1,0.9,123,54,High,3.5,No,Yes,Yes,2.1,In a Relationship,No,3.91,58,Other,Rarely,Mild,1.0,No,195,6.2,5.9,Yes,0.0,82,No,No
S0912,22,Other,1st,6.6,Gaming,2,1.2,11,7.9,8.64,Moderate,Low,No,Never,Urban,Day Scholar,9,1943,Yes,Moderate,Instagram,0.8,5.5,0.7,126,112,Moderate,4.6,Yes,Yes,Yes,1.0,Complicated,No,4.09,62,Xiaomi,Never,Moderate,2.8,Yes,381,10.6,5.6,Yes,1.7,50,No,No
S0913,22,Female,3rd,6.0,Study,4,4.5,114,5.9,9.66,Low,Moderate,Yes,Never,Urban,Day Scholar,8,385,Yes,Severe,Snapchat,1.8,3.7,1.2,127,270,Low,5.3,Yes,Yes,No,1.8,In a Relationship,No,4.68,32,Xiaomi,Always,Severe,3.6,No,216,9.7,7.0,No,4.3,59,Yes,No
S0914,19,Male,3rd,6.3,Gaming,9,2.9,80,6.2,6.39,High,Moderate,No,Often,Rural,Hostel,4,797,Yes,Mild,Snapchat,2.5,12.3,1.2,85,108,Moderate,5.9,Yes,No,No,1.7,Single,Yes,3.34,56,Apple,Always,None,1.1,No,302,7.2,4.0,No,0.4,30,No,No
S0915,21,Male,4th,8.4,Social Media,5,2.7,41,5.5,9.75,Low,Moderate,Yes,Often,Urban,Day Scholar,7,1817,No,Severe,WhatsApp,1.7,2.5,1.2,137,271,High,3.5,No,No,No,2.0,Complicated,Yes,4.12,74,OnePlus,Always,None,1.0,No,313,12.5,2.7,Yes,5.5,53,No,No
S0916,23,Male,4th,4.4,Social Media,6,4.6,13,6.3,5.32,Moderate,Moderate,Yes,Never,Urban,Hostel,4,1064,Yes,Moderate,WhatsApp,1.3,8.5,0.9,78,131,Moderate,5.7,No,No,No,3.4,In a Relationship,Yes,4.01,51,Samsung,Rarely,None,1.6,Yes,387,4.4,6.4,Yes,3.4,35,Yes,No
S0917,19,Other,2nd,6.4,Gaming,7,3.7,29,6.5,8.02,Low,High,No,Never,Rural,Hostel,3,468,Yes,Moderate,Instagram,0.8,7.6,0.0,127,287,High,5.6,Yes,Yes,Yes,4.6,Single,Yes,2.03,33,OnePlus,Rarely,Severe,3.8,Yes,48,6.5,7.5,Yes,4.4,35,Yes,Yes
S0918,21,Female,3rd,4.8,Social Media,3,2.5,45,7.2,5.29,High,Low,Yes,Never,Urban,Day Scholar,8,754,No,Moderate,Instagram,1.0,5.0,0.5,89,291,Low,3.8,Yes,No,No,0.7,Single,No,2.24,84,Xiaomi,Often,None,2.1,Yes,357,9.4,8.7,Yes,1.1,98,No,No
S0919,21,Other,4th,2.1,Entertainment,9,3.2,41,7.6,9.47,High,High,No,Never,Urban,Day Scholar,2,1545,No,Moderate,Telegram,1.7,2.4,1.7,142,101,Low,8.5,Yes,No,No,1.4,In a Relationship,Yes,2.91,46,Samsung,Rarely,Moderate,1.2,Yes,75,7.1,6.3,No,1.5,91,No,No
S0920,25,Other,2nd,5.9,Entertainment,7,3.0,37,5.8,7.65,Moderate,Low,No,Sometimes,Urban,Day Scholar,7,1841,No,Moderate,Telegram,2.0,2.7,1.1,82,114,High,5.9,No,No,Yes,0.8,In a Relationship,No,1.08,43,Other,Rarely,None,1.6,Yes,22,5.3,7.2,No,2.7,64,No,No
S0921,22,Female,2nd,6.0,Social Media,6,4.4,86,4.5,8.35,Moderate,Low,No,Never,Urban,Day Scholar,9,753,No,Severe,Snapchat,1.6,3.4,0.8,100,88,Low,4.0,No,No,Yes,2.3,In a Relationship,No,2.19,41,Other,Always,Moderate,1.5,No,203,7.8,8.0,Yes,4.6,64,No,No
S0922,24,Other,2nd,6.9,Gaming,9,2.8,10,6.5,9.16,Moderate,High,Yes,Sometimes,Urban,Day Scholar,2,796,No,Moderate,Facebook,1.9,0.0,1.6,35,258,High,9.5,No,Yes,No,1.2,Complicated,No,2.9,97,Samsung,Never,None,2.7,Yes,325,12.4,6.0,Yes,4.6,77,Yes,No
S0923,18,Female,4th,5.7,Gaming,8,1.6,69,6.8,5.75,Moderate,Moderate,Yes,Often,Rural,Hostel,5,1566,Yes,Severe,Instagram,1.9,2.0,0.4,99,52,High,8.6,Yes,Yes,Yes,2.4,Single,No,1.43,64,Xiaomi,Rarely,Moderate,4.0,Yes,391,5.3,5.0,Yes,3.8,72,No,No
S0924,24,Male,3rd,3.8,Social Media,8,1.1,65,6.7,5.19,Low,High,Yes,Sometimes,Rural,Day Scholar,8,1876,Yes,Moderate,Snapchat,1.8,0.6,0.9,115,219,High,9.8,No,Yes,Yes,3.7,Complicated,Yes,1.51,27,Apple,Often,Severe,2.1,Yes,434,5.5,4.9,No,2.6,64,Yes,Yes
S0925,18,Female,1st,4.8,Study,7,4.5,44,6.2,9.39,Low,High,No,Often,Rural,Hostel,6,1643,Yes,Severe,Facebook,1.2,9.0,1.1,37,120,Moderate,7.2,Yes,No,No,0.0,Complicated,Yes,2.85,86,OnePlus,Never,Moderate,3.1,No,297,4.8,5.6,Yes,1.5,34,No,No
S0926,20,Male,2nd,8.0,Entertainment,5,2.2,39,6.6,6.57,High,Low,Yes,Sometimes,Rural,Day Scholar,4,1123,No,Moderate,WhatsApp,1.6,6.9,0.8,130,204,Low,4.4,Yes,Yes,Yes,2.7,Complicated,No,3.92,83,OnePlus,Rarely,Severe,0.7,No,445,6.2,8.2,No,5.1,60,No,No
S0927,22,Other,4th,4.7,Study,9,3.7,63,8.0,5.64,Moderate,Low,Yes,Often,Urban,Hostel,7,1707,No,Severe,Telegram,1.1,7.4,1.1,44,205,Moderate,3.5,Yes,No,No,1.3,Single,Yes,4.33,66,Apple,Never,Mild,4.3,No,142,9.2,7.4,No,2.3,60,Yes,Yes
S0928,21,Other,4th,8.4,Gaming,4,3.1,45,6.9,7.34,Moderate,Low,Yes,Never,Rural,Day Scholar,9,1014,No,Moderate,Instagram,1.5,6.8,0.9,55,285,Moderate,7.0,No,Yes,Yes,2.7,Single,Yes,3.19,40,Apple,Never,Moderate,0.7,Yes,204,10.1,5.7,Yes,0.0,37,Yes,Yes
S0929,23,Male,1st,7.6,Gaming,9,2.6,64,6.1,7.99,Low,Moderate,Yes,Sometimes,Rural,Day Scholar,4,387,Yes,Mild,Snapchat,1.7,5.5,0.3,68,231,Low,9.8,No,Yes,Yes,0.7,Single,Yes,2.9,51,Other,Never,Severe,3.2,Yes,331,4.5,7.9,No,1.1,35,No,Yes
S0930,18,Other,1st,5.5,Study,5,2.7,98,6.0,5.15,Moderate,High,No,Sometimes,Rural,Day Scholar,5,194,No,Severe,WhatsApp,2.3,9.4,1.1,32,272,Moderate,6.6,No,No,Yes,3.8,In a Relationship,No,2.54,64,Apple,Never,Mild,2.3,No,87,8.2,6.7,Yes,1.6,82,No,No
S0931,24,Female,4th,4.9,Social Media,9,4.6,89,6.3,6.37,High,High,Yes,Often,Rural,Day Scholar,5,768,No,Mild,YouTube,0.8,3.2,0.3,86,64,High,8.9,No,No,Yes,3.4,Complicated,No,1.77,63,Samsung,Never,None,0.7,Yes,259,8.5,5.7,No,2.3,73,Yes,No
S0932,21,Male,3rd,7.6,Study,7,1.6,67,8.1,5.16,High,Moderate,No,Often,Rural,Day Scholar,4,140,No,Severe,WhatsApp,1.7,5.3,1.1,39,296,Moderate,4.0,No,Yes,No,2.9,In a Relationship,No,1.59,60,Other,Rarely,Mild,2.8,Yes,241,5.6,6.3,Yes,2.9,78,No,No
S0933,18,Other,1st,5.6,Study,5,2.6,92,6.3,7.1,Moderate,High,No,Sometimes,Rural,Hostel,7,430,Yes,Severe,Snapchat,2.2,7.2,1.7,32,230,High,4.7,No,Yes,No,3.2,In a Relationship,No,4.17,71,Xiaomi,Never,Moderate,2.0,Yes,189,8.5,6.6,Yes,0.3,37,Yes,No
S0934,18,Male,4th,3.7,Entertainment,6,3.9,74,6.5,9.48,High,High,No,Often,Rural,Day Scholar,9,1936,No,Severe,Telegram,1.9,1.0,0.9,123,289,Low,9.2,Yes,Yes,Yes,0.9,Complicated,No,2.86,30,Other,Never,Mild,1.1,Yes,391,7.8,6.2,Yes,2.0,93,Yes,No
S0935,25,Female,1st,6.8,Entertainment,3,1.7,78,6.0,9.91,High,Low,No,Never,Rural,Day Scholar,8,1904,No,None,Facebook,1.9,14.3,0.4,75,121,Moderate,7.8,Yes,No,Yes,1.1,Single,No,4.16,37,Other,Often,None,2.0,Yes,186,9.2,8.6,Yes,2.3,33,No,No
